,Year,Product line,Product type,Product,order method type,Retailer country,Revenue,Planned revenue,Product cost,Unit cost,Unit price,Gross profit,Unit sale price
42395,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Web,Switzerland,104014.05,119147.2,49282.76,2.8275,6.59,18080,6.05375
42396,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Web,Austria,172200.54,204428.39,82968.69,2.83888889,6.59,31021,6.01888889
42397,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Web,Italy,313657.78,374674.45,151585.71,2.79333333,6.59,56855,5.875
42398,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Web,Spain,226175,285366.77,110938.63,2.74777778,6.59,43303,5.74666667
42399,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,United States,,,,,,,
42400,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Canada,,,,,,,
42401,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Mexico,,,,,,,
42402,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Brazil,,,,,,,
42403,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Japan,,,,,,,
42404,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Korea,,,,,,,
42405,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,China,,,,,,,
42406,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Singapore,,,,,,,
42407,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Australia,,,,,,,
42408,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Netherlands,,,,,,,
42409,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Sweden,,,,,,,
42410,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Finland,,,,,,,
42411,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Denmark,,,,,,,
42412,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,France,,,,,,,
42413,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Germany,,,,,,,
42414,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,United Kingdom,,,,,,,
42415,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Belgium,,,,,,,
42416,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Switzerland,,,,,,,
42417,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Austria,,,,,,,
42418,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Italy,,,,,,,
42419,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Special,Spain,,,,,,,
42420,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,United States,,,,,,,
42421,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Canada,,,,,,,
42422,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Mexico,,,,,,,
42423,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Brazil,,,,,,,
42424,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Japan,33594.75,56047.95,17945.55,2.11,6.59,8505,3.95
42425,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Korea,,,,,,,
42426,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,China,,,,,,,
42427,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Singapore,,,,,,,
42428,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Australia,,,,,,,
42429,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Netherlands,,,,,,,
42430,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Sweden,,,,,,,
42431,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Finland,,,,,,,
42432,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Denmark,,,,,,,
42433,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,France,,,,,,,
42434,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Germany,,,,,,,
42435,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,United Kingdom,,,,,,,
42436,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Belgium,,,,,,,
42437,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Switzerland,,,,,,,
42438,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Austria,,,,,,,
42439,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Italy,,,,,,,
42440,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Mail,Spain,,,,,,,
42441,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,United States,,,,,,,
42442,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Canada,49270.28,51698.55,22985.85,2.93,6.59,7845,6.28333333
42443,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Mexico,,,,,,,
42444,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Brazil,,,,,,,
42445,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Japan,29549.95,49299.79,15784.91,2.11,6.59,7481,3.95
42446,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Korea,,,,,,,
42447,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,China,,,,,,,
42448,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Singapore,,,,,,,
42449,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Australia,,,,,,,
42450,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Netherlands,,,,,,,
42451,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Sweden,,,,,,,
42452,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Finland,,,,,,,
42453,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Denmark,,,,,,,
42454,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,France,,,,,,,
42455,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Germany,26287.56,27243.06,12112.62,2.93,6.59,4134,6.36
42456,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,United Kingdom,,,,,,,
42457,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Belgium,,,,,,,
42458,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Switzerland,,,,,,,
42459,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Austria,,,,,,,
42460,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Italy,,,,,,,
42461,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,E-mail,Spain,,,,,,,
42462,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,United States,26337.18,27500.07,12226.89,2.93,4173,14110.29,6.36
42463,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Canada,,,,,,,
42464,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Mexico,,,,,,,
42465,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Brazil,,,,,,,
42466,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Japan,,,,,,,
42467,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Korea,,,,,,,
42468,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,China,,,,,,,
42469,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Singapore,,,,,,,
42470,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Australia,,,,,,,
42471,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Netherlands,,,,,,,
42472,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Sweden,,,,,,,
42473,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Finland,,,,,,,
42474,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Denmark,,,,,,,
42475,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,France,,,,,,,
42476,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Germany,,,,,,,
42477,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,United Kingdom,,,,,,,
42478,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Belgium,12703.32,13100.92,5824.84,2.93,6.59,1988,6.39
42479,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Switzerland,,,,,,,
42480,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Austria,,,,,,,
42481,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Italy,,,,,,,
42482,2006,Camping Equipment,Cooking Gear,TrailChef Water Bag ,Fax,Spain,38893.38,40943.67,18204.09,2.93,6.59,6213,6.26
42483,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,United States,14786.55,15249.01,9638.64,7.92,12.53,1217,12.15
42484,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Canada,44694.06,46248.23,29232.72,7.92,12.53,15461.34,3691
42485,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Mexico,,,,,,,
42486,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Brazil,,,,,,,
42487,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Japan,,,,,,,
42488,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Korea,,,,,,,
42489,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,China,,,,,,,
42490,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Singapore,,,,,,,
42491,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Australia,22269.43,22867.25,14454,7.92,12.53,7815.43,1825
42492,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Netherlands,,,,,,,
42493,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Sweden,6336.48,6465.48,4086.72,7.92,12.53,2249.76,516
42494,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Finland,,,,,,,
42495,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Denmark,,,,,,,
42496,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,France,8596,8771,5544,7.92,12.53,3052.0,700
42497,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Germany,7466.24,7618.24,4815.36,7.92,12.53,2650.88,608
42498,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,United Kingdom,,,,,,,
42499,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Belgium,,,,,,,
42500,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Switzerland,,,,,,,
42501,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Austria,,,,,,,
42502,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Italy,11715.12,11953.62,7555.68,7.92,12.53,4159.44,954
42503,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Telephone,Spain,,,,,,,
42504,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,United States,20258.97,23431.1,11827.56,6.58,1870,8431.41,11.025
42505,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Canada,8448.64,8620.64,5448.96,7.92,12.53,688,12.28
42506,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Mexico,13286.52,16614.78,6948.24,5.24,12.53,1326,10.02
42507,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Brazil,,,,,,,
42508,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Japan,,,,,,,
42509,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Korea,,,,,,,
42510,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,China,21942.72,22854.72,14446.08,7.92,12.53,1824,12.03
42511,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Singapore,12927.6,13331.92,8426.88,7.92,12.53,1064,12.15
42512,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Australia,25928.1,26739.02,16901.28,7.92,12.53,2134,12.15
42513,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Netherlands,20802.32,21225.82,13416.48,7.92,12.53,1694,12.28
42514,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Sweden,,,,,,,
42515,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Finland,,,,,,,
42516,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Denmark,,,,,,,
42517,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,France,27954.02,30886.45,16751.68,7.25,12.53,2465,11.745
42518,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Germany,,,,,,,
42519,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,United Kingdom,39111.96,44832.34,22720.48,6.58,3578,16391.48,11.1175
42520,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Belgium,,,,,,,
42521,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Switzerland,22214.92,24521.21,13344.72,7.02666667,12.53,1957,11.52666667
42522,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Austria,27126.52,27678.77,17495.28,7.92,12.53,2209,12.28
42523,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Italy,,,,,,,
42524,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Sales visit,Spain,,,,,,,
42525,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,United States,435798.74,464311.68,273857.88,7.46243902,12.53,37056,11.85902439
42526,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Canada,112583.07,119097.65,70699.48,7.53714286,12.53,41883.59,9505
42527,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Mexico,146328.39,154068.88,92903.36,7.67636364,12.53,53425.03,12296
42528,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Brazil,82016.26,86657.48,50896.76,7.47333333,12.53,31119.5,6916
42529,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Japan,231101.72,241553.34,146549.92,7.6647619,12.53,84551.8,19278
42530,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Korea,185574.53,198161.95,116917.32,7.47333333,12.53,68657.21,15815
42531,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,China,238639.9,257967.64,151002.32,7.43272727,12.53,87637.58,20588
42532,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Singapore,138342.01,147716.17,86639.4,7.43272727,12.53,51702.61,11789
42533,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Australia,103248.98,111817.72,63718.12,7.25,12.53,39530.86,8924
42534,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Netherlands,112442.74,120688.96,69523.8,7.384,12.53,42918.94,9632
42535,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Sweden,29592.06,32502.82,17861.8,7.25,12.53,11730.26,2594
42536,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Finland,139968.68,148893.99,87721.56,7.47333333,12.53,52247.12,11883
42537,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Denmark,51921.2,55031.76,32557.56,7.53714286,12.53,19363.64,4392
42538,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,France,139901.74,147377.86,87864.72,7.49684211,12.53,52037.02,11762
42539,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Germany,149752.52,158504.5,94195.52,7.518,12.53,55557.0,12650
42540,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,United Kingdom,141447.12,146538.35,89285.12,7.652,12.53,11695,12.1345
42541,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Belgium,80023.29,84840.63,49783.2,7.43272727,12.53,30240.09,6771
42542,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Switzerland,59088.84,61434.59,37290.76,7.62222222,12.53,21798.08,4903
42543,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Austria,86653.84,93749.46,53061.28,7.32444444,12.53,33592.56,7482
42544,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Italy,127472.14,133557.27,81599.92,7.652,12.53,45872.22,10659
42545,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Web,Spain,136898.11,146112.33,85041.4,7.47333333,12.53,51856.71,11661
42546,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,United States,,,,,,,
42547,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Canada,,,,,,,
42548,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Mexico,,,,,,,
42549,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Brazil,,,,,,,
42550,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Japan,,,,,,,
42551,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Korea,,,,,,,
42552,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,China,,,,,,,
42553,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Singapore,,,,,,,
42554,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Australia,,,,,,,
42555,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Netherlands,,,,,,,
42556,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Sweden,,,,,,,
42557,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Finland,,,,,,,
42558,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Denmark,,,,,,,
42559,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,France,,,,,,,
42560,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Germany,,,,,,,
42561,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,United Kingdom,,,,,,,
42562,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Belgium,,,,,,,
42563,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Switzerland,,,,,,,
42564,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Austria,,,,,,,
42565,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Italy,,,,,,,
42566,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Special,Spain,,,,,,,
42567,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,United States,,,,,,,
42568,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Canada,,,,,,,
42569,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Mexico,,,,,,,
42570,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Brazil,,,,,,,
42571,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Japan,14078.1,17604.65,7362.2,5.24,12.53,6715.9,1405
42572,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Korea,,,,,,,
42573,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,China,,,,,,,
42574,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Singapore,,,,,,,
42575,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Australia,,,,,,,
42576,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Netherlands,,,,,,,
42577,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Sweden,,,,,,,
42578,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Finland,,,,,,,
42579,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Denmark,,,,,,,
42580,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,France,,,,,,,
42581,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Germany,,,,,,,
42582,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,United Kingdom,,,,,,,
42583,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Belgium,,,,,,,
42584,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Switzerland,,,,,,,
42585,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Austria,,,,,,,
42586,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Italy,,,,,,,
42587,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Spain,,,,,,,
42588,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,United States,,,,,,,
42589,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Canada,32760.14,33530.28,21193.92,7.92,12.53,11566.22,2676
42590,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Mexico,,,,,,,
42591,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Brazil,,,,,,,
42592,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Japan,19846.4,22353.52,11685.12,6.58,12.53,8161.28,1784
42593,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Korea,,,,,,,
42594,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,China,,,,,,,
42595,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Singapore,,,,,,,
42596,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Australia,,,,,,,
42597,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Netherlands,,,,,,,
42598,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Sweden,,,,,,,
42599,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Finland,,,,,,,
42600,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Denmark,,,,,,,
42601,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,France,,,,,,,
42602,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Germany,23402.32,25861.92,14042.08,7.02666667,12.53,9360.24,2064
42603,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,United Kingdom,,,,,,,
42604,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Belgium,,,,,,,
42605,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Switzerland,,,,,,,
42606,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Austria,,,,,,,
42607,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Italy,16152.24,20198.36,8446.88,5.24,12.53,7705.36,1612
42608,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Spain,,,,,,,
42609,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,United States,17792.6,17792.6,11246.4,7.92,12.53,1420,12.53
42610,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Canada,,,,,,,
42611,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Mexico,,,,,,,
42612,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Brazil,,,,,,,
42613,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Japan,,,,,,,
42614,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Korea,,,,,,,
42615,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,China,,,,,,,
42616,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Singapore,,,,,,,
42617,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Australia,,,,,,,
42618,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Netherlands,,,,,,,
42619,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Sweden,,,,,,,
42620,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Finland,,,,,,,
42621,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Denmark,,,,,,,
42622,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,France,,,,,,,
42623,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Germany,,,,,,,
42624,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,United Kingdom,,,,,,,
42625,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Belgium,7564.48,7718.48,4878.72,7.92,12.53,2685.76,616
42626,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Switzerland,,,,,,,
42627,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Austria,,,,,,,
42628,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Italy,,,,,,,
42629,2006,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Spain,,,,,,,
42630,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,United States,,,,,,,
42631,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Canada,29476.48,30083.2,20135.52,15.93,23.8,1264,23.32
42632,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Mexico,,,,,,,
42633,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Brazil,,,,,,,
42634,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Japan,,,,,,,
42635,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Korea,18772.6,19159,12823.65,15.93,23.8,805,23.32
42636,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,China,,,,,,,
42637,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Singapore,,,,,,,
42638,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Australia,26922.94,27750.8,18574.38,15.93,23.8,1166,23.09
42639,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Netherlands,,,,,,,
42640,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Sweden,,,,,,,
42641,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Finland,,,,,,,
42642,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Denmark,,,,,,,
42643,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,France,29546.44,30154.6,20183.31,15.93,23.8,1267,23.32
42644,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Germany,26351.6,26894,18000.9,15.93,23.8,1130,23.32
42645,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,United Kingdom,,,,,,,
42646,2006,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Belgium,,,,,,,
