@relation customer_churn-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToBinary-Rfirst-last

@attribute Churn_binarized {0,1}
@attribute Tenure_binarized {0,1}
@attribute PreferredLoginDevice {Computer,'Mobile Phone',Phone}
@attribute CityTier_binarized {0,1}
@attribute WarehouseToHome_binarized {0,1}
@attribute PreferredPaymentMode {'Debit Card','Credit Card','E wallet',CC,COD,UPI,'Cash on Delivery'}
@attribute Gender {Male,Female}
@attribute HourSpendOnApp_binarized {0,1}
@attribute NumberOfDeviceRegistered_binarized {0,1}
@attribute PreferedOrderCat {'Mobile Phone',Grocery,'Laptop & Accessory',Mobile,Fashion,Others}
@attribute SatisfactionScore_binarized {0,1}
@attribute MaritalStatus {Single,Married,Divorced}
@attribute NumberOfAddress_binarized {0,1}
@attribute Complain_binarized {0,1}
@attribute OrderAmountHikeFromlastYear_binarized {0,1}
@attribute CouponUsed_binarized {0,1}
@attribute OrderCount_binarized {0,1}
@attribute DaySinceLastOrder_binarized {0,1}
@attribute CashbackAmount numeric

@data
0,1,Computer,1,1,'Debit Card',Male,1,1,Others,1,Married,1,0,1,1,1,1,309
0,1,'Mobile Phone',1,1,UPI,Male,1,1,Others,1,Married,1,1,1,1,1,1,321
0,1,Computer,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,150
0,1,Computer,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,148
1,1,Computer,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,162
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,163
1,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,171
0,0,Phone,1,1,UPI,Female,1,1,Mobile,1,Single,1,0,1,0,1,0,130
0,1,Computer,1,1,'E wallet',Female,1,1,Fashion,1,Married,1,0,1,1,1,1,200
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,185
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Divorced,1,0,1,1,1,1,124
0,1,Computer,1,1,'Credit Card',Female,1,1,Grocery,1,Married,1,0,1,1,1,1,272
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,234
1,0,Phone,1,1,'E wallet',Male,1,1,Mobile,1,Single,1,0,1,0,1,0,127
1,0,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,0,1,1,153
1,1,Computer,1,1,'E wallet',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,0,118
1,0,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,158
1,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Fashion,1,Single,1,1,1,1,1,1,179
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,0,1,1,150
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,168
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,152
1,1,Computer,1,1,'Debit Card',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,232
0,1,Computer,1,1,'Debit Card',Female,1,1,Fashion,1,Married,1,0,1,0,1,1,217
1,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,Fashion,1,Divorced,1,1,1,1,1,1,225
1,1,'Mobile Phone',1,1,'Cash on Delivery',Female,1,1,Others,1,Divorced,1,0,1,1,1,1,295
1,1,Computer,1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,171
1,1,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,145
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Others,1,Married,1,0,1,1,1,1,322
1,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,229
1,1,Computer,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,144
0,1,Phone,1,1,COD,Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,145
1,0,Computer,1,1,UPI,Female,1,1,Fashion,1,Single,1,1,1,1,1,1,176
0,1,Computer,1,1,'Debit Card',Male,1,1,Mobile,1,Married,1,0,1,0,1,1,126
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,182
1,0,Phone,1,1,COD,Male,1,1,'Mobile Phone',1,Divorced,1,1,1,1,1,1,137
1,0,Phone,1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,0,148
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Married,1,0,1,0,1,1,127
0,1,Computer,1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,145
1,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Single,1,1,1,1,1,1,238
0,1,Phone,1,1,COD,Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,148
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,0,1,1,158
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Grocery,1,Single,1,0,1,1,1,1,268
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,0,165
1,1,Computer,1,1,'Debit Card',Male,1,1,Mobile,1,Married,1,0,1,1,1,0,120
0,1,Computer,1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,163
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,168
1,1,Computer,1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,175
0,1,'Mobile Phone',1,1,'Cash on Delivery',Female,1,1,Fashion,1,Married,1,1,1,1,1,1,206
0,0,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Single,1,0,1,0,1,0,126
1,1,Computer,1,1,'Debit Card',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,207
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,233
0,0,Phone,1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,0,143
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Fashion,1,Married,1,1,1,1,1,1,209
0,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Single,1,0,1,1,1,1,299
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,169
0,1,Phone,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,145
1,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Married,1,0,1,1,1,1,222
0,1,'Mobile Phone',1,1,UPI,Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,173
1,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,0,1,0,143
1,1,'Mobile Phone',1,1,COD,Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,152
0,1,Computer,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,136
1,1,Phone,1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,149
1,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,189
0,1,'Mobile Phone',1,1,'Cash on Delivery',Female,1,1,Fashion,1,Divorced,1,0,1,1,1,1,232
0,1,'Mobile Phone',1,1,COD,Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,177
0,1,Phone,1,1,'Debit Card',Female,1,1,Mobile,1,Single,1,0,1,0,1,1,133
1,0,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,144
0,1,Computer,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,0,1,1,138
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,180
1,1,Computer,1,1,'Cash on Delivery',Female,1,1,Mobile,1,Single,1,1,1,1,1,1,122
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Single,1,1,1,0,1,0,236
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,177
1,0,Phone,1,1,'Debit Card',Female,1,1,Mobile,1,Divorced,1,0,1,1,1,1,127
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Grocery,1,Divorced,1,0,1,1,1,1,294
1,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,167
1,1,Computer,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,141
1,1,Computer,1,1,'Credit Card',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,225
0,1,Computer,1,1,COD,Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,0,1,1,145
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Married,1,0,1,1,1,1,245
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,179
1,0,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Single,1,1,1,1,1,0,125
1,0,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,144
1,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Others,1,Single,1,1,1,1,1,1,317
1,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,168
0,1,Computer,1,1,'Credit Card',Female,1,1,Others,1,Single,1,0,1,1,1,1,306
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Others,1,Married,1,0,1,1,1,1,317
0,1,'Mobile Phone',1,1,COD,Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,188
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,185
1,0,Phone,1,1,COD,Male,1,1,Mobile,1,Married,1,0,1,0,1,1,124
0,1,Computer,1,1,'Debit Card',Male,1,1,Fashion,1,Married,1,1,1,1,1,1,201
0,0,Phone,1,1,COD,Male,1,1,Mobile,1,Single,1,0,1,0,1,1,134
0,0,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,0,1,0,151
0,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,148
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,190
0,1,Computer,1,1,'Debit Card',Male,1,1,Others,1,Single,1,0,1,1,1,1,294
0,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Married,1,0,1,1,1,1,279
0,1,'Mobile Phone',1,1,UPI,Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,173
1,1,Computer,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,154
0,1,Computer,1,1,'Debit Card',Female,1,1,Fashion,1,Divorced,1,0,1,1,1,1,244
0,1,Phone,1,1,COD,Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,147
0,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Divorced,1,1,1,1,1,1,304
1,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Single,1,1,1,0,1,1,120
0,1,Computer,1,1,'Credit Card',Male,1,1,Grocery,1,Married,1,0,1,1,1,1,252
1,1,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,178
0,1,Phone,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,137
0,1,Phone,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Single,1,0,1,0,1,1,137
1,1,Phone,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,139
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Divorced,1,1,1,1,1,1,155
0,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,147
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,191
1,0,Computer,1,1,UPI,Female,1,1,Mobile,1,Married,1,0,1,1,1,0,129
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Single,1,1,1,0,1,1,126
1,1,Computer,1,1,COD,Male,1,1,'Laptop & Accessory',1,Divorced,1,1,1,1,1,1,168
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,168
0,1,Computer,1,1,'Debit Card',Female,1,1,Mobile,1,Divorced,1,0,1,0,1,0,120
1,0,Computer,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,147
0,1,Computer,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,186
0,1,Phone,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,136
1,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Single,1,1,1,1,1,0,191
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,192
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,153
1,0,Computer,1,1,'Credit Card',Male,1,1,Mobile,1,Single,1,0,1,0,1,1,135
0,1,Phone,1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,143
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,170
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Fashion,1,Married,1,0,1,0,1,1,194
0,1,Phone,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,147
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Married,1,0,1,1,1,1,131
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,154
1,1,'Mobile Phone',1,1,'E wallet',Female,1,1,Fashion,1,Divorced,1,0,1,0,1,1,177
0,1,Computer,1,1,'Credit Card',Female,1,1,Fashion,1,Married,1,1,1,0,1,0,232
0,0,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Married,1,0,1,0,1,1,174
0,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Divorced,1,1,1,1,1,1,146
0,1,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,179
0,1,'Mobile Phone',1,1,UPI,Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,173
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,204
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,150
0,1,Computer,1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,175
0,0,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Divorced,1,1,1,1,1,1,158
0,0,Computer,1,1,COD,Female,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,138
0,1,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Divorced,1,0,1,1,1,1,148
0,1,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,147
1,1,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,224
0,1,Phone,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,144
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Divorced,1,0,1,1,1,1,173
0,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Divorced,1,1,1,1,1,1,279
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,152
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,187
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,237
0,1,Computer,1,1,'Debit Card',Male,1,1,Mobile,1,Married,1,0,1,0,1,1,126
0,1,Computer,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,145
1,0,Computer,1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,0,1,1,167
1,0,Phone,1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,0,148
0,1,Phone,1,1,CC,Male,1,1,Mobile,1,Divorced,1,0,1,1,1,1,123
0,1,Computer,1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,0,1,1,153
0,1,Computer,1,1,'Credit Card',Female,1,1,Fashion,1,Married,1,0,1,1,1,1,210
1,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,226
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Divorced,1,0,1,1,1,1,157
0,1,Computer,1,1,'Debit Card',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,234
0,1,Phone,1,1,UPI,Female,1,1,Mobile,1,Married,1,0,1,1,1,1,130
0,0,Computer,1,1,CC,Male,1,1,Mobile,1,Divorced,1,0,1,0,1,1,124
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Grocery,1,Divorced,1,0,1,1,1,1,291
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,177
1,0,Computer,1,1,CC,Male,1,1,Mobile,1,Single,1,0,1,1,1,1,135
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,158
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,173
0,1,Computer,1,1,'Credit Card',Male,1,1,Fashion,1,Single,1,1,1,1,1,1,227
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,171
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,186
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,209
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,0,1,1,181
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,189
1,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,152
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,150
0,1,Computer,1,1,'Debit Card',Male,1,1,Fashion,1,Divorced,1,0,1,1,1,1,210
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,188
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,155
1,0,Phone,1,1,UPI,Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,137
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,0,1,1,151
1,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,0,1,0,113
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,0,1,1,168
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Married,1,1,1,1,1,1,179
1,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,153
0,1,'Mobile Phone',1,1,UPI,Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,162
1,0,Phone,1,1,COD,Male,1,1,Mobile,1,Single,1,0,1,1,1,0,130
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,178
1,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Divorced,1,1,1,1,1,1,149
0,1,Phone,1,1,CC,Male,1,1,Mobile,1,Divorced,1,0,1,1,1,1,123
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,0,1,1,157
0,1,Computer,1,1,'Credit Card',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,225
1,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,171
0,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,137
0,1,Computer,1,1,'Credit Card',Male,1,1,Fashion,1,Married,1,1,1,1,1,1,224
0,1,Computer,1,1,'Debit Card',Female,1,1,Mobile,1,Married,1,0,1,1,1,0,128
0,1,Computer,1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,186
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Fashion,1,Married,1,1,1,1,1,1,208
0,1,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,0,147
0,1,Computer,1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,154
0,1,'Mobile Phone',1,1,'Cash on Delivery',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,194
1,1,Phone,1,1,'Debit Card',Female,1,1,Mobile,1,Married,1,0,1,1,1,0,122
0,0,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Single,1,0,1,1,1,1,134
0,1,Phone,1,1,COD,Female,1,1,'Mobile Phone',1,Married,1,0,1,0,1,1,136
0,0,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,161
0,1,Phone,1,1,'Debit Card',Female,1,1,Mobile,1,Married,1,0,1,1,1,1,134
0,1,Phone,1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,0,1,1,145
1,0,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,140
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,196
1,1,'Mobile Phone',1,1,'E wallet',Female,1,1,Fashion,1,Divorced,1,0,1,1,1,1,201
0,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Married,1,0,1,1,1,1,279
0,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,147
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,0,1,1,152
1,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Single,1,1,1,1,1,1,263
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,181
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Married,1,0,1,1,1,1,188
0,1,Computer,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,0,116
0,0,Phone,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Divorced,1,1,1,1,1,1,142
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Married,1,1,1,1,1,1,237
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,161
0,0,Computer,1,1,CC,Male,1,1,Mobile,1,Single,1,0,1,0,1,1,126
0,1,'Mobile Phone',1,1,UPI,Male,1,1,Fashion,1,Married,1,0,1,1,1,1,198
1,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,189
0,1,Phone,1,1,UPI,Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,147
0,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,0,1,1,137
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,150
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,153
1,1,Computer,1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,178
1,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Fashion,1,Single,1,1,1,1,1,1,229
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Divorced,1,0,1,1,1,1,234
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Grocery,1,Divorced,1,0,1,0,1,1,211
0,0,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,0,1,1,162
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,234
0,1,Phone,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,123
0,1,Computer,1,1,'Debit Card',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,195
1,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Married,1,0,1,1,1,1,229
1,1,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,148
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,187
1,1,'Mobile Phone',1,1,'E wallet',Female,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,154
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Grocery,1,Married,1,0,1,0,1,1,254
1,1,Computer,1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,170
1,0,Phone,1,1,CC,Female,1,1,Mobile,1,Married,1,1,1,0,1,0,124
1,1,Computer,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,151
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Single,1,1,1,0,1,1,158
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,160
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Others,1,Married,1,0,1,1,1,0,290
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,152
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,224
